zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
32807,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.5515,-81.3051,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32808,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.5803,-81.4396,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32809,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4637,-81.3948,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32810,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.6214,-81.4294,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32811,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.5163,-81.4516,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32812,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4998,-81.3288,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32813,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
32814,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.5702,-81.3265,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32815,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.3067,-80.6862,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32816,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32817,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,75,B,28.5891,-81.2277,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32818,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.5801,-81.4846,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32819,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4522,-81.4678,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32820,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,80,B,28.5725,-81.1219,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32821,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,80,B,28.3957,-81.4666,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32822,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4944,-81.2902,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32824,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.3932,-81.3622,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32825,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,75,B,28.5469,-81.2571,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32826,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,80,B,28.5826,-81.1907,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32827,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.4317,-81.343,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32828,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,75,B,28.5523,-81.1795,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32829,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,80,B,28.4671,-81.2417,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32830,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,87,A,28.3822,-81.569,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32831,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,87,A,28.4656,-81.151,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32832,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.3774,-81.1888,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32833,Orlando,FL,Ocud/western Regional Wtr Sys (5 Wps),FL3481546,206742,GW,44,4,29,0.002,,3,80,B,28.5088,-81.0703,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",,,6,0,false,0
32834,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32835,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.5289,-81.4787,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32836,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4115,-81.525,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32837,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,80,B,28.3949,-81.4179,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32839,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,75,B,28.4871,-81.4082,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32853,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32854,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32855,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5383,-81.3792,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32856,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5484,-81.4201,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32857,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32858,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32859,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.4429,-81.4026,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32860,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32861,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32862,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5383,-81.3792,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32867,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32868,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32869,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32872,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5383,-81.3792,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32877,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32878,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32885,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5456,-81.3782,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32886,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5383,-81.3792,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32887,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32891,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5663,-81.2608,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32896,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,85,A,28.5419,-81.3791,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32897,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.5383,-81.3792,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32899,Orlando,FL,Orlando Utilities Commission,FL3480962,536466,GW,44,4,29,0.002,,3,87,A,28.3067,-80.6862,3,"Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);Stage 2 DBP Rule",11,0,6,0,false,0
32901,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,78,B,28.0691,-80.62,0,,15,0,3,0,false,0
32902,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,97,A,28.0836,-80.6081,0,,15,0,3,0,false,0
32903,Indialantic,FL,"MELBOURNE, CITY OF",FL3051447,167753,SW,0,0,0,,,3,55,C,28.1091,-80.5787,0,,15,0,0,0,false,0
32904,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,78,B,28.0673,-80.678,0,,15,0,3,0,false,0
32905,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,83,B,28.0313,-80.5995,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32906,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,97,A,28.0671,-80.6503,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32907,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,83,B,28.0168,-80.6739,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32908,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,88,A,27.9816,-80.6894,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32909,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,88,A,27.9694,-80.6473,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32910,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,97,A,28.0345,-80.5887,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32911,Palm Bay,FL,"City of Palm Bay,",FL3050442,140750,GW,2,2,0,0.0021,,3,97,A,28.0345,-80.5887,1,Haloacetic Acids (HAA5),6,0,3,2,false,0
32912,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,97,A,28.0836,-80.6081,0,,15,0,3,0,false,0
32919,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,97,A,28.0836,-80.6081,0,,15,0,3,0,false,0
32920,Cape Canaveral,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,60,C,28.3903,-80.6043,0,,6,0,0,0,false,0
32922,Cocoa,FL,"City of Cocoa,",FL3050223,294039,SW,1,0,0,0.0022,,3,85,A,28.3672,-80.7465,0,,6,0,3,0,true,0
32923,Cocoa,FL,"City of Cocoa,",FL3050223,294039,SW,1,0,0,0.0022,,3,95,A,28.4275,-80.829,0,,6,0,3,0,true,0
32924,Cocoa,FL,"City of Cocoa,",FL3050223,294039,SW,1,0,0,0.0022,,3,99,A,28.3067,-80.6862,0,,6,0,3,0,true,0
32925,Patrick Afb,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,66,C,28.1743,-80.584,0,,6,0,0,0,false,0
32926,Cocoa,FL,"City of Cocoa,",FL3050223,294039,SW,1,0,0,0.0022,,3,80,B,28.391,-80.787,0,,6,0,3,0,true,0
32927,Cocoa,FL,"City of Cocoa,",FL3050223,294039,SW,1,0,0,0.0022,,3,85,A,28.4566,-80.7978,0,,6,0,3,0,true,0
32928,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
32931,Cocoa Beach,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,55,C,28.3325,-80.6121,0,,6,0,0,0,false,0
32932,Cocoa Beach,FL,ORLANDO UTILITIES COMMISSION,FL3480962,536466,GW,0,0,0,,,3,66,C,28.3206,-80.6092,0,,11,0,0,0,false,0
32934,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,78,B,28.1331,-80.7112,0,,15,0,3,0,false,0
32935,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,78,B,28.1384,-80.6524,0,,15,0,3,0,false,0
32936,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,97,A,28.0836,-80.6081,0,,15,0,3,0,false,0
32937,Satellite Beach,FL,"MELBOURNE, CITY OF",FL3051447,167753,SW,0,0,0,,,3,55,C,28.178,-80.602,0,,15,0,0,0,false,0
32940,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,78,B,28.2061,-80.685,0,,15,0,3,0,false,0
32941,Melbourne,FL,"City of Melbourne,",FL3051447,167753,SW,2,0,1,0.0012,,3,97,A,27.9246,-80.5235,0,,15,0,3,0,false,0
32948,Fellsmere,FL,"City of Fellsmere,",FL3314280,3208,GW,24,0,7,0.0022,,3,76,B,27.7643,-80.6019,0,,,,9,0,false,0
32949,Grant,FL,"City of Palm Bay,",FL3050442,140750,GW,0,0,0,,,3,60,C,27.9289,-80.5264,0,,6,0,0,0,false,0
32950,Malabar,FL,Camelot Rv Park Inc.,FL3050131,100,GW,9,0,4,0.0054,,3,79,B,27.9761,-80.5788,0,,,,10,0,true,0
32951,Melbourne Beach,FL,South Brevard Water Company-op,FL3051311,1537,GW,15,1,4,0.0004,,3,79,B,28.0219,-80.5389,1,Stage 1 DBP Rule,,,10,1,true,0
32952,Merritt Island,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,55,C,28.2764,-80.6568,0,,6,0,0,0,false,0
32953,Merritt Island,FL,"COCOA, CITY OF",FL3050223,294039,SW,0,0,0,,,3,55,C,28.3888,-80.7301,0,,6,0,0,0,false,0
32954,Merritt Island,FL,"TITUSVILLE, CITY OF",FL3051367,57218,SW,0,0,0,,,3,66,C,28.5392,-80.672,0,,1,0,0,0,false,0
32955,Rockledge,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,60,C,28.3134,-80.7319,0,,6,0,0,0,false,0
32956,Rockledge,FL,"COCOA, CITY OF",FL3050223,294039,SW,0,0,0,,,3,66,C,28.3298,-80.7323,0,,6,0,0,0,false,0
32957,Roseland,FL,"MELBOURNE, CITY OF",FL3051447,167753,SW,0,0,0,,,3,73,B,27.8359,-80.4931,0,,15,0,0,0,false,0
32958,Sebastian,FL,INDIAN RIVER COUNTY UTILITIES  (2 WTPS),FL3314052,126893,GW,0,0,0,,,3,55,C,27.7901,-80.4784,0,,1,0,0,0,false,0
32959,Sharpes,FL,"City of Cocoa,",FL3050223,294039,SW,0,0,0,,,3,73,B,28.3067,-80.6862,0,,6,0,0,0,false,0
32960,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,76,B,27.633,-80.4031,1,Stage 2 DBP Rule,1,0,10,1,true,0
32961,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,91,A,27.6175,-80.4231,1,Stage 2 DBP Rule,1,0,10,1,true,0
32962,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,76,B,27.5885,-80.3923,1,Stage 2 DBP Rule,1,0,10,1,true,0
32963,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,71,B,27.6898,-80.3757,1,Stage 2 DBP Rule,1,0,10,1,true,0
32964,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,91,A,27.6386,-80.3973,1,Stage 2 DBP Rule,1,0,10,1,true,0
32965,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,94,A,27.6386,-80.3973,1,Stage 2 DBP Rule,1,0,10,1,true,0
32966,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,81,B,27.6372,-80.4794,1,Stage 2 DBP Rule,1,0,10,1,true,0
32967,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,76,B,27.6972,-80.4416,1,Stage 2 DBP Rule,1,0,10,1,true,0
32968,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,81,B,27.5999,-80.4382,1,Stage 2 DBP Rule,1,0,10,1,true,0
32969,Vero Beach,FL,Indian River County Utilities  (2 Wtps),FL3314052,126893,GW,72,1,39,0.0015,,3,94,A,27.709,-80.5726,1,Stage 2 DBP Rule,1,0,10,1,true,0
32970,Wabasso,FL,INDIAN RIVER COUNTY UTILITIES  (2 WTPS),FL3314052,126893,GW,0,0,0,,,3,65,C,27.7484,-80.4362,0,,1,0,0,0,false,0
32971,Winter Beach,FL,INDIAN RIVER COUNTY UTILITIES  (2 WTPS),FL3314052,126893,GW,0,0,0,,,3,73,B,27.7192,-80.4206,0,,1,0,0,0,false,0
32976,Sebastian,FL,"MELBOURNE, CITY OF",FL3051447,167753,SW,0,0,0,,,3,60,C,27.8679,-80.5416,0,,15,0,0,0,false,0
32978,Sebastian,FL,INDIAN RIVER COUNTY UTILITIES  (2 WTPS),FL3314052,126893,GW,0,0,0,,,3,66,C,27.709,-80.5726,0,,1,0,0,0,false,0
33000,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
33001,Long Key,FL,"HOMESTEAD, CITY OF",FL4130645,80000,GW,0,0,0,,,3,55,C,24.8306,-80.8049,0,,15,0,0,0,false,0
33002,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,65,C,25.8576,-80.2781,0,,21,0,10,0,true,0
33004,Dania,FL,"HOLLYWOOD, CITY OF",FL4060642,147566,GW,0,0,0,,,3,55,C,26.0476,-80.1447,0,,17,0,0,0,false,0
33008,Hallandale,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,0,0,0,,,2,53,D,25.9812,-80.1484,0,,12,0,0,0,false,0
33009,Hallandale,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,0,0,0,,,2,40,D,25.985,-80.1407,0,,12,0,0,0,false,0
33010,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,54,D,25.8325,-80.2808,0,,21,0,10,0,true,0
33011,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,65,C,25.8576,-80.2781,0,,21,0,10,0,true,0
33012,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,49,D,25.8654,-80.3059,0,,21,0,10,0,true,0
33013,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,54,D,25.8594,-80.2725,0,,21,0,10,0,true,0
33014,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,54,D,25.8963,-80.3063,0,,21,0,10,0,true,0
33015,Hialeah,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,42,0,22,0.0014,,2,49,D,25.9388,-80.3165,0,,12,0,10,0,true,0
33016,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,54,D,25.8803,-80.3368,0,,21,0,10,0,true,0
33017,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,65,C,25.8576,-80.2781,0,,21,0,10,0,true,0
33018,Hialeah,FL,"City of Hialeah,",FL4130604,238000,GW,42,0,22,0.0014,,2,54,D,25.9098,-80.3889,0,,21,0,10,0,true,0
33019,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,61,C,26.007,-80.1219,0,,17,0,10,0,true,0
33020,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,61,C,26.0161,-80.1517,0,,17,0,10,0,true,0
33021,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,66,C,26.0218,-80.1891,0,,17,0,10,0,true,0
33022,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,81,B,26.0134,-80.1442,0,,17,0,10,0,true,0
33023,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,61,C,25.9894,-80.2153,0,,17,0,10,0,true,0
33024,Hollywood,FL,"City of Hollywood,",FL4060642,147566,GW,45,0,33,0.0035,,3,61,C,26.0296,-80.2489,0,,17,0,10,0,true,0
33025,Hollywood,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,45,0,33,0.0035,,3,66,C,25.9921,-80.2712,0,,12,0,10,0,true,0
33026,Hollywood,FL,"City of Pembroke Pines,",FL4061083,187459,GW,45,0,33,0.0035,,3,66,C,26.0229,-80.2974,0,,10,0,10,0,true,0
33027,Hollywood,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,45,0,33,0.0035,,3,66,C,25.9974,-80.3248,0,,12,0,10,0,true,0
33028,Pembroke Pines,FL,"City of Pembroke Pines,",FL4061083,187459,GW,36,1,23,0.0006,,3,84,B,26.0185,-80.3449,1,Consumer Confidence Report Rule,10,0,6,1,false,0
33029,Hollywood,FL,"City of Pembroke Pines,",FL4061083,187459,GW,45,0,33,0.0035,,3,66,C,25.9924,-80.4089,0,,10,0,10,0,true,0
33030,Homestead,FL,"City of Homestead,",FL4130645,80000,GW,29,0,23,0.0043,1.4474,2,54,D,25.4766,-80.4839,0,,15,0,5,0,true,0
33031,Homestead,FL,"City of Homestead,",FL4130645,80000,GW,29,0,23,0.0043,1.4474,2,54,D,25.5323,-80.5075,0,,15,0,5,0,true,0
33032,Homestead,FL,MDWASA - MAIN SYSTEM,FL4130871,2377460,GW,29,0,23,0.0043,1.4474,2,54,D,25.5303,-80.3918,0,,12,0,5,0,true,0
33033,Homestead,FL,"City of Homestead,",FL4130645,80000,GW,29,0,23,0.0043,1.4474,2,49,D,25.4906,-80.438,0,,15,0,5,0,true,0
33034,Homestead,FL,"City of Homestead,",FL4130645,80000,GW,29,0,23,0.0043,1.4474,2,54,D,25.2846,-80.6246,0,,15,0,5,0,true,0
33035,Homestead,FL,"City of Homestead,",FL4130645,80000,GW,29,0,23,0.0043,1.4474,2,59,C,25.4573,-80.4572,0,,15,0,5,0,true,0
33036,Islamorada,FL,"HOMESTEAD, CITY OF",FL4130645,80000,GW,0,0,0,,,3,50,D,24.9233,-80.63,0,,15,0,0,0,false,0
